Comment_ID,Text,Sentiment
2869,dhugaa keeti lammii ko,Positive
2870,kana dhiirri❤️❤️❤,Positive
2871,I'm so proud by you.Galatoomi Dhugaa Oromoon Hundii Osoo Akka kee kanatti yaadne Addunyaan Harra Harka keenya Jirti,Positive
2872,waanan jedhuun dhabe juradhuu,Positive
2873,waaqayyo saa Eebisu Eebifami,Positive
2874,dhugaa keeti!waan goonuu dhabne,Positive
2875,dhugaadha,Positive
2876,dhugaa keti lubbu,Positive
2877,Abboo. Atti. Nakkessa. dubatte. dhuggaa. Bayyen. sijjalladha,Positive
2878,jabaa keenya si jaallanna nuuf jiraadhu dhugaa,Positive
2879,namnii Kun nama cimaadha dhugaa,Positive
2880,Namaa guddaa jiraadhu,Positive
2881,Dhugaa Gallattomi Bayyee namati toola dhugaa,Positive
2882,Dhugaa Guddaa Galatoomi Bro,Positive
2883,Bilbilli isaa Osoo mention nuuf gootanii,Positive
2884,waanuma dhugaa dubbateehoo isa kamidha itti yaa'uu!! keep it up bro...dhugaa dubbadhuu bakka sitti dhihe buli,Positive
2885,wallaalatu waan akkasii dalaga,Positive
2886,gurbaan kun xiyyitiidha,Positive
2887,namni baraate kaana,Positive
2888,dhugaadha.bro,Positive
2889,dhuggadhaa,Positive
2890,dhugaadhaa broo,Positive
2891,Ati dhuguma dhiira dhugaa,Positive
2892,itti himi mee leenca keenya,Positive
2893,Warri akkasii kun dudduubaa rakkio qabu,Positive
2894,jabaa keenya,Positive
2895,dhugaa Kee jette!!,Positive
2896,gammada showu irrattis si dheganaa qaxalee koo,Positive
2897,dhiiraa dhugaaf dubbatuu,Positive
2898,Dhuguma bro,Positive
2899,sii galttee boo dubbiin jiraadhu,Positive
2900,waa'ee gandaa hasawuu didere kun rakkoo oromoo irratti deemaa jirudham,Positive
2901,qaaliikoo,Positive
2902,nu sila babbanne jedhe mucaan,Positive
2903,dhiiroo nuuf jiraadhuu yaadni Kee damma eebbifami,Positive
2904,Dhugaa jettan barsiisaa dhalootaa qartuu sammuu namaa Kam himeen kam dhiisaa kan keessañ ni cima,Positive
2905,Namaan Akka malee jaalladhu,Positive
2906,Maal qabaa akka kee kanatti osoo namnii hundumtuu yaadee,Positive
2907,"Aboo dubbiin siif galteetti daran akkan sijaaladhu,sihordofu nagootee jirta.",Positive
2908,mucaan kun baayyee natti tola jabaadhu nut immoo habeessuu qabna,Positive
2909,dhalota qubee wwwa,Positive
2910,Dhugaa keetii bro,Positive
2911,hin rakkanne faallan yaada kanaa baay'atee,Positive
2912,dhugaa keessan ani garuu qoqqoddaa kana keessaa harka hin qabu ijoolleen waan kana hojjatan tan lola Ruwaandaa nutti fiduu barbaadu rabbi haa qajeelch,Positive
2913,Nama guddaa waa baayee hubatedha ati dhugaa Waqayyoo nama akka kee habadhisu,Positive
2914,To'atamuu qaba nami kun dhimma national interest fi sensitive ta'an Dargaggeessa Oromo hin ilaallatu nama jedheera media irratti bahee,Positive
2915,dhugaakeedha namaa qajeela,Positive
2916,dubbii jabduudha,Positive
2917,Yaadakeetti guddaan gammadaa asumaan ergaankoo Namoota medea irratti qoodinsa oromoof bakkaaf yeroo laatan seeratti nuuf haa dhiyaatan,Positive
2918,Barnoota mucaa kanaa namni jaallattan like godhii darbi mucaa kun qorataa seena oromooti barsiisa cimaadha,Positive
2919,miskiina koo nuuf jiraadhu,Positive
2920,dhugaa dubbachuuf yoo itti fufte ati addaam.,Positive
2921,dhuguma jette,Positive
2922,Jabaa nama nuf guddadhu❣️❣️❣️,Positive
2923,gutuu isa please,Positive
2924,"sammuun mucaa kanaa baay'ee eebbifamaadha bar gooftaatu eebbisee kenneef,jabaa namaa jabaadhu",Positive
2925,bilbila isaa naf ergaa Nan badhaasa dhugaa koodha Nan jaaladhe ilaalcha isaa kana uuufff natti toleera,Positive
2926,barnoota isaa qofa miti oromummaan isaa akka Taddee biruuti,Positive
2927,jabaa ilmaa ulfaadhu,Positive
2928,nuuf jiradhuu qalii namaa,Positive
2929,Eebbiifamii qaliikoo,Positive
2930,dhiira ilmi gurbaan kun waan feete jettus,Positive
2931,jiraadhu,Positive
2932,Nuuf jiradhuu Obbolessaa koo yaada baredaa kaste,Positive
2933,Ganda waal gaafachuun aadaa jara dhedheessa gamaa dhufteedhaa,Positive
2934,baay'ee namatti toltee dhugaa,Positive
2935,:Mucaa kana namni barnoota isaa jaallattu like,Positive
2936,dhugaadha dubiin kee,Positive
2937,sirridha,Positive
2938,dhugaa keeti jaba nama ati duraa jabaadha warra sammuun furritu gandaan biyya qoodee dhaloota boru karaa irraa balleesufi,Positive
2939,dhugaa jetti jabaa koo osoo hunduu akka keetti hubatee,Positive
2940,dhugadhaa jabadhuu ebbifama sanyii koo,Positive
2941,Bayye nama gaddisiisa dhuga,Positive
2942,atii jiradhuu dhugaa,Positive
2943,Dhugaa keedha jabaa namaa,Positive
2944,goota keenya ati dhugaa,Positive
2945,"Anillee akkasuuma dhalootaa nu boodaatifan gadda dhugaa rabbii ""osoo hundii keenya akkasitti yannee gariidha galatoomi atii brother",Positive
2946,Dhugaan jiru kanuma  galatoomi,Positive
2947,dhugaa waqayyoo dhugumaa enyumaan sanyii addaam sif galee qalii oromoo,Positive
2948,eebbifami,Positive
2949,dhiira dhiira caalu umphaa,Positive
2950,"ani mucaa kana jaallachuurra dabre, nan dinqisiifadha! you support me, do like",Positive
2951,abeet namni akkasii dhalatee jiraayii waaqayyo umurii kee nuuf haa dheeressu,Positive
2952,Mucaa kun dhugaama dubbii haasa’aa jira ulfaatadha dhugaa dubbachuuf madara keessaa kaatee wal qoqqodun oromiyaa guutuu gandaan hirteem,Positive
2953,dhiraa hadhakee wanumaa keessaa kotii dhagahamuu dubatee caraa argatee nuuf jiradhuu,Positive
2954,dhalootaa akkasii dhabne ardha.barnoota kee baayyee hordofa,Positive
2955,@lato kootuu of ilaali sin faakkatu kun,Positive
2956,BAL'OOKOO ATI NAMA JABAADHA NI DANDEESSAA,Positive
2957,naamnii Akkaa koo jallattan like godhaaa pls,Positive
2958,mucaa Qashxii Kanamee Naa jiraadhu My brother,Positive
2959,sirrii jettee,Positive
2960,jiraadhu woggaa kumaa goota ko,Positive
2961,kana sanyii goota,Positive
2962,baguma itti himte beekaa namaa,Positive
2963,jiraachuu hin dandeenyeem jamaa oromiyaa keessa,Positive
2964,Beeka nama horii bulii si jaalanna!!!,Positive
2965,demo,Neutral
2966,obbolessaa LASLISA INDIRIYAS MUCAAN KUN ❣️❣️,Positive
2967,Hacaaluu 37ffaa,Positive
2968,Beekaa Namaa Jiraadhu,Positive
2969,Enyuurraa akka barate iyyuu naa ajaa`iba bar .,Positive
2970,"Laali Dhiro Kun ilaalcha (Zer Yelgnm sana fakkatti)
Gandumma fi Gosa lakawachuun (bakee Dhaloota) himachuun gar gar basuu irra jalqaba.
Gandumman dhibee dha
ganda kootu chaala
ganda Beekaa dha.
Nu malee Kun hin ta'u.. mallttoo Dhibee Gandumman ti.
Gosa himachuun
warra himachuun
balbala himachuun
qacee lakkoftee himachuun
Eenyumaa ofii himachuun dha.
Oromumaa keetif Ragaa dha.
Sabbonumma dha.
Ati hardha Yoon ganda itti dhaldhe hime ittiin na qooduuf fayyadamu ykn waa natti maxxansuuf yaadu jettee Akka yaaddu kan SI godhe.warra utubaa Oromumaa irraa maqee dhoqee gandaa kessatti rakkate sana ilalate.
Osoo dhugaan oromumaa jiruu hidda dhiigaa lakooftee nuti tokko jechuu dandeesuu qe'ee ulfoo itti dhalte hin himadhu Baadiya Oromiyaattin dhaladhe si jechisiisan.
Dhugaa harkaa qabda hin himadhu hin jedhiin dhiiro. Dhugaan kee ammoo Oromumaa dha.",Neutral
2971,ebbifamii,Positive
2972,Ebifamii,Positive
2973,jabadhu dhirako mucha biyaako,Positive
2974,atti guddaadha,Positive
2975,"korme nama englisha isaa qofa miti
yaani isaas damma jechudha",Positive
2976,cimtuu namaa,Positive
2977,dhugaa ati nama jabaadha,Positive
2978,muca qimami kana,Positive
2979,dhugaa kee jeete bro jiraadhu,Positive
2980,guutuu isaa eessarran argadha maaloo,Positive
2981,Gaaltoom ....namin hundii ossu akkanit yaadee,Positive
2982,dhugaa rabbii dubbachuun sodaadhee malee Kuni yaada kooti eebbifami namni dhaga'u silaan jiruu,Positive
2983,abbaa qalbii,Positive
2984,akkas abe nama jechun,Positive
2985,hasoofnii isaa nadhii dammaa walalaa baroonii isaa immoo anaanii dhugaa nuuf bulii❤❤❤,Positive
2986,nuuf jiraadhuu,Positive
2987,dhugaa keeti,Positive
2988,qaxalee nama jiradhuu,Positive
2989,Ebbifamii dhugaa,Positive
2990,goota keenyaa,Positive
2991,Jabduu ilmaa darbii jiraadhu!!!,Positive
2992,dhugaa keettii bro,Positive
2993,mataa dhiirati ati dhugaa,Positive
2994,❤❤❤❤ Jiraadhu Qaxaalee koo Haqa sii keessa jiru durumaan iyyuu naan beeka waaqayyoo Sii haa Eebbisu,Positive
2995,jabaadhu. nama waan hundaan qaroome,Positive
2996,Namnii Akka koo muca kana jalattuu like godhi,Positive
2997,Dhugaa ketti anis hangaa ammati atti essa jedhee nama hin gafaadhu,Positive
2998,jabaa namaati,Positive
2999,Jiraadhuu maaloo nama koo,Positive
3000,"dhugaa waantii Kun Anaanu gara nagubee maaloo dubbadhamee
walaalii Ammana jiraa mee??",Negative
3001,dhugaa jeettee barsisaa namnii uumamaa kaan irraa waan adda ta'e uumameef dagateera,Positive
3002,"ani mucaa kana dura beeka ture, garuu beekumsa akkanatti saba isa fayyadu wan qabu hin seene. erga inni social miidiyatti bahe arge. Hundaafu 10qs",Positive
3003,bagumaaa oromoo tateee,Positive
3004,nama jabaadha mucaan kun,Positive
3005,Akkanadha bro,Positive
3006,nama akka kee kan oromia gaddisisa jiru,Negative
3007,Ilmoo namaa jiraadhu. karaa meeqan sirraa barachaa jiraa Ani? Oromummaa moo Engiliffaa? moo beekumsa walii galaatii? Baguma Kan Kan keenya taate.,Positive
3008,afuuftu hojii kee hoojedhu,Negative
3009,Ayi sammuu baratee kana baqqa,Positive
3010,Balo jabaa nama jabadhu,Positive
3011,Ulfaadhu,Positive
3012,Dhugaa jeete,Positive
3013,Jegna ati hubataadha dhugaa Rabbii!,Positive
3014,Urjii dhaloota si'anaa jabaadhu hamtuun sii hin argin! Keep it up bro!,Positive
3015,ebbifami haadho koo,Positive
3016,fayyuuma nuuf tadhii Oro koo,Positive
3017,Ati hayyuudha.,Positive
3018,Hayyuu oromooti ati.,Positive
3019,qaxalee,Positive
3020,jaba biyyaa koo wow,Positive
3021,gootaa koo jiraadhu dhugaa waqqayyoo,Positive
3022,dhuguuman isiniin jedha oso aka mucaakanatii waliif yane Malta oromoof oromiiyaan tokkoo wal hinqodiinaa,Positive
3023,osoo kan akka ketii kun bichaa jirtee maal qabaa,Positive
3024,umrii nuuf dheeradhu!,Positive
3025,jabaa nama namni akka keetti yaaduu nuufaa baay'atu,Positive
3026,oromoo osoo kan akka keetti kan bicha jabaane maal qaba yaa rabbii urmi 1000 nuuf jiradhuu qaalii kenna my king,Positive
3027,@jiradhuu oromoo ko,Positive
3028,dhugaadha garuu oromummaan walitti nu qaba,Positive
3029,nama barate,Positive
3030,waani rajii natti ta'e kaaftee kutaadhaan wol qooduun wol xiqqeessuu ta'a malee wol guddisuu miti,Positive
3031,dhugaa jete,Positive
3032,dhugadha,Positive
3033,dhugaa keeti,Positive
3034,sila akkanaa turee Qaalii koo Afaan oromoo dubbachuun qoftii gahaadha,Positive
3035,Jiraadhu bro,Positive
3036,Yene wud kan sammu qabuu akkana,Positive
3037,dadabaalii gudaadhu qaalii koo,Positive
3038,Bel academic Baay'isee natti tola dhugaa!!,Positive
3039,interview Eenyu godhe,Positive
3040,dhisii waan kana,Positive
3041,Barnoota kee,Positive
3042,Afaan koo naaf taate faayyaa ta'i,Positive
3043,ati nama ajaayibaati,Positive
3044,nuuf jiraadhuu silaa gaarii hin jaalatuu biyyii kunii,Positive
3045,kan akka kee 1000 haa dhalatu eebbifamii dhugaa durrayyu eebbifamteta atti jegna wayii,Positive
3046,dhuguma beekaadha ati,Positive
3047,mucaa cimaadha dhugaa rabbii,Positive
3048,cimaa namaa,Positive
3049,yaadaa gaariidha dhugaa galatoomi!! baayy'ee galatoomi!!,Positive
3050,muchaa jabaa❤️❤️❤,Positive
3051,rabbii sii yaa guddisuu.,Positive
3052,Jiraadhu,Positive
3053,fayyaa dahi♥️♥️♥,Positive
3054,uuuff garage na cibsitee,Positive
3055,dubbii beekumsan dabaalamee ulfaadhu,Positive
3056,dhugaadhaa,Positive
3057,barsiisa inglish sirraa barachaa jirra nu jiraadhu,Positive
3058,kana dhugaa rabbii ilmii oroomoo,Positive
3059,wal baruuf wal gaafanna,Neutral
3060,dhugaa rabbiifuu baay'ee natti tolta,Positive
3061,dhugaamake jetee qalikoo,Positive
3062,dhugaadhaa jiradhuu,Positive
3063,dhugadhaa hadhokoo,Positive
3064,qaalii mucaa Gootaa Oromoo,Positive
3065,Ani kan na dhibuuu maltuu oromon kana gara siyasaatti oofaaa mucaan Kun yeroo barsisuu baay'ee natti tolaa osoo politica keessaa of baase natti tolaa,Positive
3066,Dhugaadhabrok,Positive
3067,Nuuf jiraadhu Baayyeen si ajaa'ibsiifadhe❤️❤️❤️❤,Positive
3068,atu shagaxeedha munnee,Negative
3069,My brother nuuf jiradhuu hadhooko dhugaa,Positive
3070,attiko jabaadha jabbaadhu ifa ta'i adunyaaratti mula'adhu qaaliko,Positive
3071,"Atumtu ""side"" qabattee jirta; Coz Tuulamni maal balleesse jechuunke",Negative
3072,isumatuu na sodachisee sanyii kiyyaa ....irraa nuf dubadhumee,Neutral
3073,sirridhaa,Positive
3074,dhugaadha qaalii ♥️♥️♥️♥️♥️♥️♥️♥,Positive
3075,yaadumti kuniyyuu sikeessa dhufuunsaa rakkoo waan qabduufi,Negative
3076,mucaan kun nuu badhafamu qaba dhugaa jajjabeffamu qaba,Positive
3077,namonni mucan Kun dhugaa dubbatte jettan like,Positive
3078,falaxaa asitti na dabbarte,Negative
3079,"Ani kubbaa miilaa hin jaalladhu Akka dhuunfaa koottii,kana jechuun namni biras kubbaa miilaa jibbuu qaba jechuu koo miti.namni lafa kana irraa jiru dirqama wanta ATI jallattee jaalachu qaba? dirqama wanta atin hojjattee hojjachuu qaba?
English beekuun isin hin miidhuu jette miti? kubbaa miilaa beekuunis akkasuma sii miidhuu.isportin jalala",Negative
3080,dhuga dubate mucani hadhahus fudhadha,Positive
3081,sadarkaa gowwumma isa dhumaa irra jirraam akka afrikaatti utuma faranji dhaaf iyyinu maalif umuriin kenya dhuma? mee na deebisa,Negative
3082,Inni akka godhu Abbaa keeti; manumatti itti himi......Afuurri kubbaa jibbu torba iyyee si keessaa haa ba'u.....kana shamarrantu hiikee nutti ergeeyi,Negative
3083,maali kun alba'aa wahiidhaa,Negative
3084,dhugaa jetee namooni lakkofsaa hin qabnee yeroo isanii kanaraati fixuu kan taphatuu kan biraa issan asii harkaa rebaa oluu yadaani ke 100%,Positive
3085,Nadubbisaa darbaa oromoo bilis,Neutral
3086,Mucankunu nammaa jabadha,Positive
3087,akkaa atii jetteet miti akkaa ofii kottii jiradha malee,Negative
3088,saree huduu laafee nuraa calisi,Negative
3089,jiraadhu,Positive
3090,Waaqayyoo Bara Baraan isin haa Eebbiisuu!!!dhiiraa Dhiiraa ati dhugaa!!!!!wow wow wow  man of God God Bless You All Day My Brother,Positive
3091,"maskalo Atii Ofii keeti Akka Atii Kubbaa Miilla Jaallattu Beeka an Maaf Mucaa Kana wamtee Muudii Ittii Qabaatta Bennat
wan Atii Mucaa Kana Gootee Gaaddumin Bismaara Hin Gonee",Negative
3092,ogeessa namaa❤️❤️,Positive
3093,muca jagnaa kana jabeesaa nuuf qaba,Positive
3094,jabadhuu atii sirrii jirta bro,Positive
3095,maloooo enyuutu itti himee gubannakoooo,Positive
3096,mucan kun hayyudhaa bagumaa kenyaa tatebo❤️❤,Positive
3097,dhugaadha namni jettuu like godhii,Positive
3098,atiyyu hafuura hamaadha bro,Positive
3099,bagaa mali silalataa horii,Positive
3100,dhugadha mana nama jeqaa jirra,Positive
3101,dhuga keeti,Positive
3102,mucaa wanti sitii mul'atee dirqaamaa nutii mul'achuu hin qabum atis akkaa manakee nus akkaa manaa kenyaa  hoo nu dhisii nuf taheraa,Negative
3103,uuuuuuuuuufffff lafuma garaakoo dubbate mucaan kun,Positive
3104,ammalle ganaa wan bayyee sirra barranaa umurii nuf dheerradhuu,Positive
3105,sirrii jedhee gurbaan kun namaa takkaa kubbaa dhitee in bekneetu manchetu kufee jedhee buddeena lagaate bulaa,Positive
3106,eeci maaloo namitti kana nurraa ajjeessa,Negative
3107,eenyutu gate kuba milla ilaalu deeme caal jette hin dubatatin,Negative
3108,ofi ilalu dhisee essa gahee ?,Negative
3109,tarii suuma mudaate mucake dhukube deemte ilaalate isuma fakkenya godhate hasofta beekumsa ati qabdu kun sireekeera kaase mana fincaani sin geesu yoo.,Negative
3110,jazba mal bekta hori egu malee gali horii ke egii,Negative
3111,mucaa kana Eessa jira badhaasuun barbade,Positive
3112,waa.een mucaa kanaa baayee na dinqisiisee,Positive
3113,"obboleessoo maaloo waa'ee kubbaa ATI waan hin jaalannee namni jibbuu qaba Jetta yoo ta'ee gaarii miti, namni yeroo boqonnaa isaa waan isa bashaannansisu ni beeka itti himun hin barbaachisu",Negative
3114,Yoo dhiira taate narraa iyyisiisii baasika,Negative
3115,akka haasawa ketti biyya kanaaf namni yaadu sii qofa amma dandessu yaadi sammu nama to.achuun ni cimaa,Negative
3116,"osso beekumsa qabate oddessitte sii dhgenye, if you are perfect in language it's doesn't mean you have knowledge bc language is skill not knowledge",Negative
3117,namni bayyeen carra dubachuu waan dhabneef callisne afaan nuuf taste galatoomi,Positive
3118,beekaa nama jiraadhuu,Positive
3119,Abboo dhirroo mucaa kun akkaa malee dubbii isaa nattii toltii dhugaa jirtu kuni waan jirudha afaan sanii Daamaa naaf nyaadhu,Positive
3120,"Ati waa,ee Kuubbaa milla malee waa hin beektuu quunnagara kee eeggadhu utuu hin salphattin",Negative
3121,dhugaa jettee wlhiii namaa dhibaam,Positive
3122,Esheni kunni annumaa dhugaa,Positive
3123,afaan hasahi ingiliffa hin beeynu,Negative
3124,mal wan bira asayi bageta,Negative
3125,dhugaa malumaa sii taha,Neutral
3126,aboo zim jedhi kuba mila sicala kabaja qaba bar,Negative
3127,ingilifa anu beeka beeka ofin Godhin gowwaa wayii,Negative
3128,galatoomi dhugaan jirtu kanuma,Positive
3129,wly osoo gurbaan kun bakka abiyyi haa taa'uu jedhamee jalqaba kan filatu anaa,Positive
3130,dhalaa muxee qohii attii wahee kubaa milaa irraa dedebittee maaf albatayuu waan asoftuu hin qabduu jasbaa,Negative
3131,Afuuftuu mana galabaa,Negative
3132,aka dhirati odesi gurba hin mosobamin,Negative
3133,gurbati qimamii kana,Positive
3134,please mucaa kanaaf akka inni ofeeggatu adaraa itti nuuf himi budaan nu duraa nyaatti,Neutral
3135,kkkkkkkkkkk fayyaa qabaam jedhaam,Negative
3136,yaadaa ani waggaa bay.ee yadee dubbate ebifami mucaa naan,Positive
3137,Maal marraaga'aa kunDhimma namaa maaltu isa galchee... kun beekumsa itti fakkaachaa jira,Negative
3138,Ati dursee waan siif galeef hamma namni inni kaan si hubatuttii waca namaa danda'igaa. dhugaan jiru garuu kanuma ati jettedha Afuura hamaa,Neutral
3139,dargaggessa waan sirrii dubbatu eenyutu jaallata? jabaadhu obbolessa koo gaaf tokko dubbatte ni dhageesifatta.,Positive
3140,Ani sifi jechaa ittini si ibsuu hin qabuu.dhugaa lafaa kana irraa jiruu olii baastee ibsaa jirta umrii 1000 nu jiradhaa.,Positive
3141,"dhuguma jedhe gurbaan qashtiin kun
ani akka dhuunfa kootti itti walii galeera yaada isaatti",Positive
3142,guribitii afifituu kanaa esaa jiraa nanii galafadhaa,Negative
3143,"mal isattu dhukkubsse setee rabbii m bira ta,e mal godha sagaa",Negative
3144,namoonni jireenya isaanii ds tv dhaan dabarsan sigaadanii simiidhu of eeggadhu maaloo,Neutral
3145,namnii akkaas godhuus hin jiruu caal jetteetumaa hin odeessin,Negative
3146,sephaa,Negative
3147,baayyee natti toltaa dhugaa jabaa,Positive
3148,namni jalala kuba hin beyine oso ushuma jetani mal qaba aka yadati,Negative
3149,7 iyyee bahuu qaba,Neutral
3150,bushti hadhasa kana,Negative
3151,qaxaalee namaaaa,Positive
3152,"dhugaa,dha",Positive
3153,ilma lamma magrsa timo ye ijoo koo,Positive
3154,jabadhu likki likki ishe itti imii,Positive
3155,akkasii miti obboleessa koo ofitti deebi'i,Negative
3156,dhugaa ketii,Positive
3157,loon akka keetii waa'ee kubbaa maalitti beekti!,Negative
3158,maal betaa atii,Negative
3159,Tiktokiin hoo garbasaa nugodhatee jira 14 iyyuu qaba kan tiktokii,Negative
3160,jiraadhu,Positive
3161,ati followersii kee guddifachuufidha,Positive
3162,nama kubaa ilalluu hori wan ta'eeff dhis,Negative
3163,mal ketii jettamee warri afuffa dhittuu tokkonsii siin bektuu kallaqamuu ketuu jedhe ustaz Rayyan galatomi bro,Negative
3164,barsiisaa maal nama nagaa inturree ati ati yoo kubbaa jibbite sii waliin jibbuu qabnaa sirraa hin eegamu,Negative
